Data Start: 2025-10-04 09:25:19
Data End: 2025-10-04 09:43:58
Devicename: Multi Plankton Sampler MPS
IdentNo.: 5715

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: 3.067929E+3  Cal1: -5.655204E-2  Cal2: 5.574653E-7  Cal3: -3.003592E+0  Cal4: 1.484468E-4  Cal5: -1.375348E-9  Cal6: -2.595825E-1  Cal7: 7.258593E-2  Cal8: 1.46553E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0 to 9.9

Flow out [m/s]
Range1: 0.0 to 9.9

Flow ratio [%]
Range1: 0.00 to 200.00

Temperature [°C]
Range1: -2.000 to 32.000  Cal0: -2.43644E+0  Cal1: 5.90671E-4  Cal2: 0E+0

Conductivity [mS/cm]
Range1: 0.000 to 65.000  Cal0: -3.29545E-1  Cal1: 1.17396E-3  Cal2: 6.6904E-11

Salinity [PSU]
Range1: 0.000 to 94.000

Sound Vel. [m/s]
Range1: 1400.00 to 1600.00

Density [kg/m³]
Range1: 900.00 to 1100.00

Spec. Cond. [mS/cm]
Range1: 0.000 to 65.000

Header Comment

Ship:	James Cook	
Cruise:	JC28302
Station: RB_e		
Cast:	3	
Position:42 52.681 N 65 18.838 W		
Operator:C. Johnson	


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Temperature [°C]	Conductivity [mS/cm]	Salinity [PSU]	Sound Vel. [m/s]	Density [kg/m³]	Spec. Cond. [mS/cm]	Latitude	Longitude	UTC	Comments  [Index]
09:25:19	0	0.5	0	0.0	0.0	0.00	17.821	-0.001	0.000	1475.48	998.63	-0.001	00°00'0.00''  	00°00'0.00''  		
09:25:20	0	0.5	0	0.0	0.0	0.00	17.808	-0.002	0.000	1475.44	998.63	-0.002	00°00'0.00''  	00°00'0.00''  		
09:25:21	0	0.5	0	0.0	0.0	0.00	17.841	-0.002	0.000	1475.54	998.63	-0.002	00°00'0.00''  	00°00'0.00''  		
09:25:22	0	0.5	0	0.0	0.0	0.00	17.895	-0.002	0.000	1475.72	998.62	-0.002	00°00'0.00''  	00°00'0.00''  		
09:25:23	0	0.5	0	0.0	0.0	0.00	17.884	-0.002	0.000	1475.68	998.62	-0.002	00°00'0.00''  	00°00'0.00''  		
09:25:24	0	0.5	0	0.0	0.0	0.00	17.887	-0.001	0.000	1475.69	998.62	-0.001	00°00'0.00''  	00°00'0.00''  		
09:25:25	0	0.5	0	0.0	0.0	0.00	17.837	-0.002	0.000	1475.53	998.63	-0.002	00°00'0.00''  	00°00'0.00''  		
09:25:26	0	0.5	0	0.0	0.0	0.00	17.828	-0.002	0.000	1475.50	998.63	-0.002	00°00'0.00''  	00°00'0.00''  		
09:25:27	0	0.5	0	0.0	0.0	0.00	17.843	-0.002	0.000	1475.55	998.63	-0.002	00°00'0.00''  	00°00'0.00''  		
09:25:28	0	0.5	0	0.0	0.0	0.00	17.855	-0.002	0.000	1475.59	998.63	-0.002	00°00'0.00''  	00°00'0.00''  		
09:25:29	0	0.5	0	0.0	0.0	0.00	17.866	-0.002	0.000	1475.62	998.62	-0.002	00°00'0.00''  	00°00'0.00''  		
09:25:30	0	0.5	0	0.0	0.0	0.00	17.876	-0.002	0.000	1475.66	998.62	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:35	
09:25:31	0	0.5	0	0.0	0.0	0.00	17.897	-0.002	0.000	1475.73	998.62	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:36	
09:25:32	0	0.5	0	0.0	0.0	0.00	17.899	-0.002	0.000	1475.73	998.62	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:37	
09:25:33	0	0.5	0	0.0	0.0	0.00	17.889	-0.001	0.000	1475.70	998.62	-0.001	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:38	
09:25:34	0	0.5	0	0.0	0.0	0.00	17.904	-0.002	0.000	1475.75	998.62	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:39	
09:25:35	0	0.5	0	0.0	0.0	0.00	17.893	-0.002	0.000	1475.71	998.62	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:40	
09:25:36	0	0.5	0	0.0	0.0	0.00	17.876	-0.002	0.000	1475.66	998.62	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:41	
09:25:37	0	0.5	0	0.0	0.0	0.00	17.808	-0.002	0.000	1475.43	998.63	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:42	
09:25:38	0	0.5	0	0.0	0.0	0.00	17.795	-0.002	0.000	1475.39	998.64	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:43	
09:25:39	0	0.5	0	0.0	0.0	0.00	17.773	-0.002	0.000	1475.32	998.64	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:44	
09:25:40	0	0.5	0	0.0	0.0	0.00	17.773	-0.002	0.000	1475.32	998.64	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:45	
09:25:41	0	0.5	0	0.0	0.0	0.00	17.794	-0.002	0.000	1475.39	998.64	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:46	
09:25:42	0	0.5	0	0.0	0.0	0.00	17.818	-0.002	0.000	1475.47	998.63	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:47	
09:25:43	0	0.5	0	0.0	0.0	0.00	17.809	-0.002	0.000	1475.44	998.63	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:48	
09:25:44	0	0.5	0	0.0	0.0	0.00	17.774	-0.001	0.000	1475.32	998.64	-0.001	42°52'40.93'' N	65°18'49.81'' W	2025-10-04 12:25:49	
09:25:45	0	0.5	0	0.0	0.0	0.00	17.731	-0.002	0.000	1475.18	998.65	-0.002	42°52'40.93'' N	65°18'49.81'' W	2025-10-04 12:25:50	
09:25:46	0	0.5	0	0.0	0.0	0.00	17.746	-0.002	0.000	1475.23	998.65	-0.002	42°52'40.93'' N	65°18'49.81'' W	2025-10-04 12:25:51	
09:25:47	0	0.5	0	0.0	0.0	0.00	17.704	-0.002	0.000	1475.09	998.65	-0.002	42°52'40.93'' N	65°18'49.81'' W	2025-10-04 12:25:52	
09:25:48	0	0.5	0	0.0	0.0	0.00	17.711	-0.002	0.000	1475.12	998.65	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:53	
09:25:49	0	0.5	0	0.0	0.0	0.00	17.730	-0.002	0.000	1475.18	998.65	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:54	
09:25:50	0	0.5	0	0.0	0.0	0.00	17.758	-0.002	0.000	1475.27	998.64	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:55	
09:25:51	0	0.5	0	0.0	0.0	0.00	17.723	-0.001	0.000	1475.16	998.65	-0.001	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:56	
09:25:52	0	0.5	0	0.0	0.0	0.00	17.713	-0.002	0.000	1475.12	998.65	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:25:57	
09:25:53	0	0.5	0	0.0	0.0	0.00	17.720	-0.001	0.000	1475.15	998.65	-0.001	42°52'40.92'' N	65°18'49.82'' W	2025-10-04 12:25:58	
09:25:54	0	0.5	0	0.0	0.0	0.00	17.714	-0.003	0.000	1475.13	998.65	-0.004	42°52'40.92'' N	65°18'49.81'' W	2025-10-04 12:25:59	
09:25:55	0	0.5	0	0.0	0.0	0.00	17.700	-0.002	0.000	1475.08	998.65	-0.002	42°52'40.92'' N	65°18'49.81'' W	2025-10-04 12:26:00	
09:25:56	0	0.5	0	0.0	0.0	0.00	17.716	-0.002	0.000	1475.14	998.65	-0.002	42°52'40.92'' N	65°18'49.81'' W	2025-10-04 12:26:01	
09:25:57	0	0.5	0	0.0	0.0	0.00	17.721	-0.002	0.000	1475.15	998.65	-0.002	42°52'40.93'' N	65°18'49.81'' W	2025-10-04 12:26:02	
09:25:58	0	0.5	0	0.0	0.0	0.00	17.702	-0.002	0.000	1475.09	998.65	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:26:03	
09:25:59	0	0.5	0	0.0	0.0	0.00	17.672	-0.001	0.000	1474.99	998.66	-0.001	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:26:04	
09:26:00	0	0.5	0	0.0	0.0	0.00	17.644	-0.001	0.000	1474.90	998.66	-0.001	42°52'40.93'' N	65°18'49.83'' W	2025-10-04 12:26:05	
09:26:01	0	0.5	0	0.0	0.0	0.00	17.643	-0.002	0.000	1474.90	998.66	-0.002	42°52'40.93'' N	65°18'49.83'' W	2025-10-04 12:26:06	
09:26:02	0	0.5	0	0.0	0.0	0.00	17.672	-0.002	0.000	1474.99	998.66	-0.002	42°52'40.92'' N	65°18'49.82'' W	2025-10-04 12:26:07	
09:26:03	0	0.5	0	0.0	0.0	0.00	17.683	-0.002	0.000	1475.03	998.66	-0.002	42°52'40.92'' N	65°18'49.82'' W	2025-10-04 12:26:08	
09:26:04	0	0.5	0	0.0	0.0	0.00	17.681	-0.002	0.000	1475.02	998.66	-0.002	42°52'40.91'' N	65°18'49.82'' W	2025-10-04 12:26:09	
09:26:05	0	0.5	0	0.0	0.0	0.00	17.664	-0.002	0.000	1474.97	998.66	-0.002	42°52'40.91'' N	65°18'49.81'' W	2025-10-04 12:26:10	
09:26:06	0	0.5	0	0.0	0.0	0.00	17.654	-0.002	0.000	1474.93	998.66	-0.002	42°52'40.91'' N	65°18'49.81'' W	2025-10-04 12:26:11	
09:26:07	0	0.5	0	0.0	0.0	0.00	17.679	-0.002	0.000	1475.01	998.66	-0.002	42°52'40.91'' N	65°18'49.81'' W	2025-10-04 12:26:12	
09:26:08	0	0.5	0	0.0	0.0	0.00	17.669	-0.002	0.000	1474.98	998.66	-0.002	42°52'40.92'' N	65°18'49.82'' W	2025-10-04 12:26:13	
09:26:09	0	0.5	0	0.0	0.0	0.00	17.684	-0.002	0.000	1475.03	998.66	-0.002	42°52'40.93'' N	65°18'49.82'' W	2025-10-04 12:26:14	
09:26:10	0	0.5	0	0.0	0.0	0.00	17.655	-0.002	0.000	1474.93	998.66	-0.002	42°52'40.93'' N	65°18'49.83'' W	2025-10-04 12:26:15	
09:26:11	0	0.5	0	0.0	0.0	0.00	17.694	-0.002	0.000	1475.06	998.66	-0.002	42°52'40.92'' N	65°18'49.84'' W	2025-10-04 12:26:16	
09:26:12	0	0.5	0	0.0	0.0	0.00	17.708	-0.002	0.000	1475.11	998.65	-0.002	42°52'40.92'' N	65°18'49.84'' W	2025-10-04 12:26:17	
09:26:13	0	0.5	0	0.0	0.0	0.00	17.684	-0.002	0.000	1475.03	998.66	-0.002	42°52'40.92'' N	65°18'49.84'' W	2025-10-04 12:26:18	
09:26:14	0	0.5	0	0.0	0.0	0.00	17.664	-0.002	0.000	1474.97	998.66	-0.002	42°52'40.92'' N	65°18'49.83'' W	2025-10-04 12:26:19	
09:26:15	0	0.5	0	0.0	0.0	0.00	17.642	-0.002	0.000	1474.89	998.66	-0.002	42°52'40.92'' N	65°18'49.82'' W	2025-10-04 12:26:20	
09:26:16	0	0.5	0	0.0	0.0	0.00	17.645	-0.002	0.000	1474.90	998.66	-0.002	42°52'40.91'' N	65°18'49.82'' W	2025-10-04 12:26:21	
09:26:17	0	0.5	0	0.0	0.0	0.00	17.634	-0.002	0.000	1474.87	998.67	-0.002	42°52'40.91'' N	65°18'49.82'' W	2025-10-04 12:26:22	
09:26:18	0	0.5	0	0.0	0.0	0.00	17.696	-0.002	0.000	1475.07	998.65	-0.002	42°52'40.91'' N	65°18'49.82'' W	2025-10-04 12:26:23	
09:26:19	0	0.5	0	0.0	0.0	0.00	17.767	-0.002	0.000	1475.30	998.64	-0.002	42°52'40.91'' N	65°18'49.82'' W	2025-10-04 12:26:24	
09:26:20	0	0.5	0	0.0	0.0	0.00	17.769	-0.002	0.000	1475.31	998.64	-0.002	42°52'40.91'' N	65°18'49.82'' W	2025-10-04 12:26:25	
09:26:21	0	0.5	0	0.0	0.0	0.00	17.773	-0.001	0.000	1475.32	998.64	-0.001	42°52'40.91'' N	65°18'49.84'' W	2025-10-04 12:26:26	
09:26:22	0	0.5	0	0.0	0.0	0.00	17.757	-0.002	0.000	1475.27	998.64	-0.002	42°52'40.92'' N	65°18'49.84'' W	2025-10-04 12:26:27	
09:26:23	0	0.5	0	0.0	0.0	0.00	17.763	-0.002	0.000	1475.29	998.64	-0.002	42°52'40.92'' N	65°18'49.84'' W	2025-10-04 12:26:28	
09:26:24	0	0.5	0	0.0	0.0	0.00	17.779	-0.002	0.000	1475.34	998.64	-0.002	42°52'40.92'' N	65°18'49.84'' W	2025-10-04 12:26:29	
09:26:25	0	0.5	0	0.0	0.0	0.00	17.792	-0.002	0.000	1475.38	998.64	-0.002	42°52'40.92'' N	65°18'49.84'' W	2025-10-04 12:26:30	
09:26:26	0	0.5	0	0.0	0.0	0.00	17.830	-0.002	0.000	1475.51	998.63	-0.002	42°52'40.91'' N	65°18'49.83'' W	2025-10-04 12:26:31	
09:26:27	0	0.5	0	0.0	0.0	0.00	17.854	-0.002	0.000	1475.58	998.63	-0.002	42°52'40.91'' N	65°18'49.83'' W	2025-10-04 12:26:32	
09:26:28	0	0.5	0	0.0	0.0	0.00	17.840	-0.002	0.000	1475.54	998.63	-0.002	42°52'40.91'' N	65°18'49.82'' W	2025-10-04 12:26:33	
09:26:29	0	0.5	0	0.0	0.0	0.00	17.848	-0.001	0.000	1475.56	998.63	-0.001	42°52'40.91'' N	65°18'49.82'' W	2025-10-04 12:26:34	
09:26:30	0	0.5	0	0.0	0.0	0.00	17.858	-0.002	0.000	1475.60	998.63	-0.002	42°52'40.91'' N	65°18'49.82'' W	2025-10-04 12:26:35	
09:26:31	0	0.5	0	0.0	0.0	0.00	17.858	-0.002	0.000	1475.60	998.63	-0.002	42°52'40.91'' N	65°18'49.84'' W	2025-10-04 12:26:36	
09:26:32	0	0.5	0	0.0	0.0	0.00	17.827	-0.002	0.000	1475.50	998.63	-0.002	42°52'40.91'' N	65°18'49.84'' W	2025-10-04 12:26:37	
09:26:33	0	0.5	0	0.0	0.0	0.00	17.799	-0.002	0.000	1475.41	998.64	-0.002	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:26:38	
09:26:34	0	0.5	0	0.0	0.0	0.00	17.793	-0.002	0.000	1475.39	998.64	-0.002	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:26:39	
09:26:35	0	0.5	0	0.0	0.0	0.00	17.802	-0.001	0.000	1475.42	998.64	-0.001	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:26:40	
09:26:36	0	0.5	0	0.0	0.0	0.00	17.795	-0.002	0.000	1475.39	998.64	-0.002	42°52'40.91'' N	65°18'49.84'' W	2025-10-04 12:26:41	
09:26:37	0	0.5	0	0.0	0.0	0.00	17.762	-0.001	0.000	1475.29	998.64	-0.001	42°52'40.91'' N	65°18'49.84'' W	2025-10-04 12:26:42	
09:26:38	0	0.5	0	0.0	0.0	0.00	17.733	-0.002	0.000	1475.19	998.65	-0.002	42°52'40.91'' N	65°18'49.83'' W	2025-10-04 12:26:43	
09:26:39	0	0.5	0	0.0	0.0	0.00	17.719	-0.002	0.000	1475.15	998.65	-0.002	42°52'40.91'' N	65°18'49.83'' W	2025-10-04 12:26:44	
09:26:40	0	0.5	0	0.0	0.0	0.00	17.706	-0.002	0.000	1475.10	998.65	-0.002	42°52'40.91'' N	65°18'49.83'' W	2025-10-04 12:26:45	
09:26:41	0	0.5	0	0.0	0.0	0.00	17.702	-0.002	0.000	1475.09	998.65	-0.002	42°52'40.91'' N	65°18'49.84'' W	2025-10-04 12:26:46	
09:26:42	0	0.5	0	0.0	0.0	0.00	17.687	-0.002	0.000	1475.04	998.66	-0.002	42°52'40.91'' N	65°18'49.84'' W	2025-10-04 12:26:47	
09:26:43	0	0.5	0	0.0	0.0	0.00	17.694	-0.002	0.000	1475.06	998.66	-0.002	42°52'40.91'' N	65°18'49.84'' W	2025-10-04 12:26:48	
09:26:44	0	0.5	0	0.0	0.0	0.00	17.734	-0.002	0.000	1475.19	998.65	-0.002	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:26:49	
09:26:45	0	0.5	0	0.0	0.0	0.00	17.740	-0.002	0.000	1475.21	998.65	-0.002	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:26:50	
09:26:46	0	0.5	0	0.0	0.0	0.00	17.752	-0.001	0.000	1475.25	998.64	-0.001	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:26:51	
09:26:47	0	0.5	0	0.0	0.0	0.00	17.780	-0.002	0.000	1475.35	998.64	-0.002	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:26:52	
09:26:48	0	0.5	0	0.0	0.0	0.00	17.792	-0.002	0.000	1475.38	998.64	-0.002	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:26:53	
09:26:49	0	0.5	0	0.0	0.0	0.00	17.794	-0.002	0.000	1475.39	998.64	-0.002	42°52'40.91'' N	65°18'49.84'' W	2025-10-04 12:26:54	
09:26:50	0	0.5	0	0.0	0.0	0.00	17.825	-0.002	0.000	1475.49	998.63	-0.002	42°52'40.91'' N	65°18'49.84'' W	2025-10-04 12:26:55	
09:26:51	0	0.5	0	0.0	0.0	0.00	17.844	-0.002	0.000	1475.55	998.63	-0.002	42°52'40.91'' N	65°18'49.84'' W	2025-10-04 12:26:56	
09:26:52	0	0.5	0	0.0	0.0	0.00	17.851	-0.002	0.000	1475.57	998.63	-0.002	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:26:57	
09:26:53	0	0.5	0	0.0	0.0	0.00	17.830	-0.002	0.000	1475.51	998.63	-0.002	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:26:58	
09:26:54	0	0.5	0	0.0	0.0	0.00	17.786	-0.002	0.000	1475.36	998.64	-0.002	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:26:59	
09:26:55	0	0.3	0	0.0	0.0	0.00	17.785	-0.002	0.000	1475.36	998.64	-0.002	42°52'40.91'' N	65°18'49.85'' W	2025-10-04 12:27:00	
09:26:56	0	0.0	0	0.0	0.0	0.00	17.805	-0.002	0.000	1475.42	998.63	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:01	
09:26:57	0	0.0	0	0.0	0.0	0.00	17.832	-0.002	0.000	1475.51	998.63	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:02	
09:26:58	0	0.1	0	0.0	0.0	0.00	17.833	-0.002	0.000	1475.51	998.63	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:03	
09:26:59	0	0.4	0	0.0	0.0	0.00	17.835	-0.002	0.000	1475.52	998.63	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:27:04	
09:27:00	0	0.5	0	0.0	0.0	0.00	17.816	-0.002	0.000	1475.46	998.63	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:27:05	
09:27:01	0	0.2	0	0.0	0.0	0.00	17.787	-0.002	0.000	1475.36	998.64	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:27:06	
09:27:02	0	0.5	0	0.0	0.0	0.00	17.785	-0.002	0.000	1475.36	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:07	
09:27:03	0	0.5	0	0.0	0.0	0.00	17.779	-0.002	0.000	1475.34	998.64	-0.002	42°52'40.91'' N	65°18'49.86'' W	2025-10-04 12:27:08	
09:27:04	0	0.5	0	0.0	0.0	0.00	17.803	-0.001	0.000	1475.42	998.64	-0.001	42°52'40.91'' N	65°18'49.87'' W	2025-10-04 12:27:09	
09:27:05	0	0.5	0	0.0	0.0	0.00	17.814	-0.001	0.000	1475.45	998.63	-0.001	42°52'40.91'' N	65°18'49.87'' W	2025-10-04 12:27:10	
09:27:06	0	0.5	0	0.0	0.0	0.00	17.820	-0.002	0.000	1475.47	998.63	-0.002	42°52'40.91'' N	65°18'49.87'' W	2025-10-04 12:27:11	
09:27:07	0	0.5	0	0.0	0.0	0.00	17.827	-0.002	0.000	1475.50	998.63	-0.002	42°52'40.90'' N	65°18'49.87'' W	2025-10-04 12:27:12	
09:27:08	0	0.5	0	0.0	0.0	0.00	17.833	-0.002	0.000	1475.52	998.63	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:13	
09:27:09	0	0.5	0	0.0	0.0	0.00	17.814	-0.002	0.000	1475.45	998.63	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:14	
09:27:10	0	0.5	0	0.0	0.0	0.00	17.835	-0.002	0.000	1475.52	998.63	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:27:15	
09:27:11	0	0.5	0	0.0	0.0	0.00	17.853	-0.002	0.000	1475.58	998.63	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:27:16	
09:27:12	0	0.5	0	0.0	0.0	0.00	17.858	-0.002	0.000	1475.60	998.63	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:27:17	
09:27:13	0	0.5	0	0.0	0.0	0.00	17.859	-0.002	0.000	1475.60	998.63	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:18	
09:27:14	0	0.5	0	0.0	0.0	0.00	17.866	-0.002	0.000	1475.62	998.62	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:19	
09:27:15	0	0.5	0	0.0	0.0	0.00	17.845	-0.002	0.000	1475.55	998.63	-0.002	42°52'40.90'' N	65°18'49.87'' W	2025-10-04 12:27:20	
09:27:16	0	0.5	0	0.0	0.0	0.00	17.772	-0.001	0.000	1475.32	998.64	-0.001	42°52'40.90'' N	65°18'49.87'' W	2025-10-04 12:27:21	
09:27:17	0	0.5	0	0.0	0.0	0.00	17.752	-0.002	0.000	1475.25	998.64	-0.002	42°52'40.90'' N	65°18'49.88'' W	2025-10-04 12:27:22	
09:27:18	0	0.5	0	0.0	0.0	0.00	17.778	-0.002	0.000	1475.34	998.64	-0.002	42°52'40.90'' N	65°18'49.87'' W	2025-10-04 12:27:23	
09:27:19	0	0.5	0	0.0	0.0	0.00	17.783	-0.002	0.000	1475.35	998.64	-0.002	42°52'40.90'' N	65°18'49.87'' W	2025-10-04 12:27:24	
09:27:20	0	0.5	0	0.0	0.0	0.00	17.759	-0.002	0.000	1475.28	998.64	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:25	
09:27:21	0	0.5	0	0.0	0.0	0.00	17.763	-0.002	0.000	1475.29	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:26	
09:27:22	0	0.5	0	0.0	0.0	0.00	17.767	-0.001	0.000	1475.30	998.64	-0.001	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:27	
09:27:23	0	0.5	0	0.0	0.0	0.00	17.744	-0.002	0.000	1475.23	998.65	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:28	
09:27:24	0	0.5	0	0.0	0.0	0.00	17.731	-0.002	0.000	1475.19	998.65	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:29	
09:27:25	0	0.5	0	0.0	0.0	0.00	17.707	-0.002	0.000	1475.10	998.65	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:30	
09:27:26	0	0.5	0	0.0	0.0	0.00	17.682	-0.002	0.000	1475.02	998.66	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:31	
09:27:27	0	0.5	0	0.0	0.0	0.00	17.684	-0.002	0.000	1475.03	998.66	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:32	
09:27:28	0	0.5	0	0.0	0.0	0.00	17.678	-0.002	0.000	1475.01	998.66	-0.002	42°52'40.90'' N	65°18'49.87'' W	2025-10-04 12:27:33	
09:27:29	0	0.5	0	0.0	0.0	0.00	17.675	-0.002	0.000	1475.00	998.66	-0.002	42°52'40.90'' N	65°18'49.87'' W	2025-10-04 12:27:34	
09:27:30	0	0.5	0	0.0	0.0	0.00	17.676	-0.002	0.000	1475.00	998.66	-0.002	42°52'40.90'' N	65°18'49.87'' W	2025-10-04 12:27:35	
09:27:31	0	0.5	0	0.0	0.0	0.00	17.681	-0.002	0.000	1475.02	998.66	-0.002	42°52'40.90'' N	65°18'49.87'' W	2025-10-04 12:27:36	
09:27:32	0	0.5	0	0.0	0.0	0.00	17.688	-0.002	0.000	1475.04	998.66	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:37	
09:27:33	0	0.5	0	0.0	0.0	0.00	17.684	-0.002	0.000	1475.03	998.66	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:38	
09:27:34	0	0.5	0	0.0	0.0	0.00	17.679	-0.002	0.000	1475.02	998.66	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:39	
09:27:35	0	0.5	0	0.0	0.0	0.00	17.666	-0.001	0.000	1474.97	998.66	-0.001	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:40	
09:27:36	0	0.5	0	0.0	0.0	0.00	17.667	-0.001	0.000	1474.98	998.66	-0.001	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:41	
09:27:37	0	0.5	0	0.0	0.0	0.00	17.681	-0.002	0.000	1475.02	998.66	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:42	
09:27:38	0	0.5	0	0.0	0.0	0.00	17.711	-0.001	0.000	1475.12	998.65	-0.001	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:43	
09:27:39	0	0.5	0	0.0	0.0	0.00	17.737	-0.003	0.000	1475.20	998.65	-0.004	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:44	
09:27:40	0	0.5	0	0.0	0.0	0.00	17.741	-0.001	0.000	1475.22	998.65	-0.001	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:45	
09:27:41	0	0.5	0	0.0	0.0	0.00	17.752	-0.002	0.000	1475.25	998.64	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:46	
09:27:42	0	0.5	0	0.0	0.0	0.00	17.764	-0.002	0.000	1475.29	998.64	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:47	
09:27:43	0	0.5	0	0.0	0.0	0.00	17.767	-0.001	0.000	1475.30	998.64	-0.001	42°52'40.90'' N	65°18'49.87'' W	2025-10-04 12:27:48	
09:27:44	0	0.5	0	0.0	0.0	0.00	17.772	-0.002	0.000	1475.32	998.64	-0.002	42°52'40.90'' N	65°18'49.87'' W	2025-10-04 12:27:49	
09:27:45	0	0.5	0	0.0	0.0	0.00	17.770	-0.002	0.000	1475.31	998.64	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:50	
09:27:46	0	0.5	0	0.0	0.0	0.00	17.770	-0.002	0.000	1475.31	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:51	
09:27:47	0	0.5	0	0.0	0.0	0.00	17.767	-0.002	0.000	1475.30	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:52	
